"s1"	"p1"	"o1"	"s2"	"p2"	"o2"
"http://it.dbpedia.org/resource/Federico_Augusto_I_(re_di_Sassonia)"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Dresda"	"http://pt.dbpedia.org/resource/Frederico_Augusto_I_da_Saxônia"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Dresden"
"http://it.dbpedia.org/resource/Federico_Augusto_I_(re_di_Sassonia)"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Dresda"	"http://pt.dbpedia.org/resource/Frederico_Augusto_I_da_Saxônia"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Dresden"
"http://it.dbpedia.org/resource/La_condanna_(racconto)"	"http://dbpedia.org/ontology/author"	"http://it.dbpedia.org/resource/Franz_Kafka"	"http://pt.dbpedia.org/resource/O_Veredicto_(Franz_Kafka)"	"http://dbpedia.org/ontology/author"	"http://pt.dbpedia.org/resource/Franz_Kafka"
"http://it.dbpedia.org/resource/The_Brotherhood_V:_Alumni"	"http://dbpedia.org/ontology/originalLanguage"	"http://it.dbpedia.org/resource/Lingua_inglese"	"http://pt.dbpedia.org/resource/The_Brotherhood_V"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_inglesa"
"http://it.dbpedia.org/resource/The_Brotherhood_V:_Alumni"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Nathan_Parsons"	"http://pt.dbpedia.org/resource/The_Brotherhood_V"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Nathan_Parsons"
"http://it.dbpedia.org/resource/The_Adventures_of_Dollie"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Arthur_V._Johnson"	"http://pt.dbpedia.org/resource/The_Adventures_of_Dollie"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Arthur_V._Johnson"
"http://it.dbpedia.org/resource/The_Adventures_of_Dollie"	"http://dbpedia.org/ontology/cinematography"	"http://it.dbpedia.org/resource/Arthur_Marvin"	"http://pt.dbpedia.org/resource/The_Adventures_of_Dollie"	"http://dbpedia.org/ontology/cinematography"	"http://pt.dbpedia.org/resource/Arthur_Marvin"
"http://it.dbpedia.org/resource/I_Am_(Leona_Lewis)"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Christmas,_with_Love"	"http://pt.dbpedia.org/resource/I_Am_(álbum_de_Leona_Lewis)"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Christmas,_with_Love"
"http://it.dbpedia.org/resource/I_Am_(Leona_Lewis)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Leona_Lewis"	"http://pt.dbpedia.org/resource/I_Am_(álbum_de_Leona_Lewis)"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Leona_Lewis"
"http://it.dbpedia.org/resource/Pansemal"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Madhya_Pradesh"	"http://pt.dbpedia.org/resource/Pansemal"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Madhya_Pradesh"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Teenage_Love_Affair"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Teenage_Love_Affair"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Alicia_Keys"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Alicia_Keys"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/J_Records"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/J_Records"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Soul"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Soul"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/album"	"http://it.dbpedia.org/resource/As_I_Am"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/album"	"http://pt.dbpedia.org/resource/As_I_Am"
"http://it.dbpedia.org/resource/Superwoman_(Alicia_Keys)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Linda_Perry"	"http://pt.dbpedia.org/resource/Superwoman_(canção)"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Linda_Perry"
"http://it.dbpedia.org/resource/Bessan"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Hérault"	"http://pt.dbpedia.org/resource/Bessan"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Hérault"
"http://it.dbpedia.org/resource/Ardea"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Roma"	"http://pt.dbpedia.org/resource/Ardea"	"http://dbpedia.org/ontology/neighboringMunicipality"	"http://pt.dbpedia.org/resource/Roma"
"http://it.dbpedia.org/resource/Ardea"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Roma"	"http://pt.dbpedia.org/resource/Ardea"	"http://dbpedia.org/ontology/province"	"http://pt.dbpedia.org/resource/Roma"
"http://it.dbpedia.org/resource/Bergesserin"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Borgogna"	"http://pt.dbpedia.org/resource/Bergesserin"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Borgonha"
"http://it.dbpedia.org/resource/Bergesserin"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Saona_e_Loira"	"http://pt.dbpedia.org/resource/Bergesserin"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Saône-et-Loire"
"http://it.dbpedia.org/resource/Turis_Fratyr"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/Sagas"	"http://pt.dbpedia.org/resource/Turis_Fratyr"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/Sagas"
"http://it.dbpedia.org/resource/Turis_Fratyr"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Equilibrium_(gruppo_musicale)"	"http://pt.dbpedia.org/resource/Turis_Fratyr"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Equilibrium_(banda)"
"http://it.dbpedia.org/resource/Un_día_normal"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Juanes"	"http://pt.dbpedia.org/resource/Un_Día_Normal"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Juanes"
"http://it.dbpedia.org/resource/Un_día_normal"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Juanes"	"http://pt.dbpedia.org/resource/Un_Día_Normal"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Juanes"
"http://it.dbpedia.org/resource/Un_día_normal"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Juanes"	"http://pt.dbpedia.org/resource/Un_Día_Normal"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Juanes"
"http://it.dbpedia.org/resource/Un_día_normal"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Juanes"	"http://pt.dbpedia.org/resource/Un_Día_Normal"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Juanes"
"http://it.dbpedia.org/resource/Un_día_normal"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Gustavo_Santaolalla"	"http://pt.dbpedia.org/resource/Un_Día_Normal"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Gustavo_Santaolalla"
"http://it.dbpedia.org/resource/Il_tulipano_d'oro"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Penélope_Cruz"	"http://pt.dbpedia.org/resource/Fanfan_la_Tulipe_(2003)"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Penélope_Cruz"
"http://it.dbpedia.org/resource/Augusto_Gansser-Biaggi"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Massagno"	"http://pt.dbpedia.org/resource/Augusto_Gansser"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Massagno"
"http://it.dbpedia.org/resource/Augusto_Gansser-Biaggi"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Milano"	"http://pt.dbpedia.org/resource/Augusto_Gansser"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Milão"
"http://it.dbpedia.org/resource/Oberhoffen-lès-Wissembourg"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Alsazia"	"http://pt.dbpedia.org/resource/Oberhoffen-lès-Wissembourg"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Alsácia"
"http://it.dbpedia.org/resource/Oberhoffen-lès-Wissembourg"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Basso_Reno"	"http://pt.dbpedia.org/resource/Oberhoffen-lès-Wissembourg"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Baixo_Reno"
"http://it.dbpedia.org/resource/The_Best_Of_(Céline_Dion)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Céline_Dion"	"http://pt.dbpedia.org/resource/The_Best_of_Céline_Dion"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Céline_Dion"
"http://it.dbpedia.org/resource/The_Best_Of_(Céline_Dion)"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Incognito_(album_Céline_Dion)"	"http://pt.dbpedia.org/resource/The_Best_of_Céline_Dion"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Incognito"
"http://it.dbpedia.org/resource/The_Best_Of_(Céline_Dion)"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/Unison_(album)"	"http://pt.dbpedia.org/resource/The_Best_of_Céline_Dion"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/Unison"
"http://it.dbpedia.org/resource/Schwarzenbach_an_der_Saale"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Baviera"	"http://pt.dbpedia.org/resource/Schwarzenbach_an_der_Saale"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baviera"
"http://it.dbpedia.org/resource/Sueño_electro_I"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Belanova"	"http://pt.dbpedia.org/resource/Sueño_Electro_I"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Belanova"
"http://it.dbpedia.org/resource/Sueño_electro_I"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Belanova"	"http://pt.dbpedia.org/resource/Sueño_Electro_I"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Belanova"
"http://it.dbpedia.org/resource/Giverville"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Eure"	"http://pt.dbpedia.org/resource/Giverville"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Eure"
"http://it.dbpedia.org/resource/Oberelz"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Renania-Palatinato"	"http://pt.dbpedia.org/resource/Oberelz"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Renânia-Palatinado"
"http://it.dbpedia.org/resource/Oberelz"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Circondario_del_Vulkaneifel"	"http://pt.dbpedia.org/resource/Oberelz"	"http://dbpedia.org/ontology/district"	"http://pt.dbpedia.org/resource/Vulkaneifel"
"http://it.dbpedia.org/resource/Os_Dez_Mandamentos"	"http://dbpedia.org/ontology/language"	"http://it.dbpedia.org/resource/Lingua_portoghese"	"http://pt.dbpedia.org/resource/Os_Dez_Mandamentos_(telenovela)"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_portuguesa"
"http://it.dbpedia.org/resource/John_Amdisen"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Denmark"	"http://pt.dbpedia.org/resource/John_Amdisen"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Denmark"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/mediaType"	"http://it.dbpedia.org/resource/Compact_disc"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/format"	"http://pt.dbpedia.org/resource/Compact_Disc"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Roadrunner_Records"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Roadrunner_Records"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/9.0:_Live"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/9.0:_Live"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/Antennas_to_Hell"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/Antennas_to_Hell"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Dave_Fortman"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Dave_Fortman"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Slipknot"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Slipknot"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Slipknot"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Slipknot"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Slipknot"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Slipknot"
"http://it.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Slipknot"	"http://pt.dbpedia.org/resource/All_Hope_Is_Gone"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Slipknot"
"http://it.dbpedia.org/resource/Gutenbrunn"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Bassa_Austria"	"http://pt.dbpedia.org/resource/Gutenbrunn"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baixa_Áustria"
"http://it.dbpedia.org/resource/Urzy"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Borgogna"	"http://pt.dbpedia.org/resource/Urzy"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Borgonha"
"http://it.dbpedia.org/resource/Urzy"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Nièvre"	"http://pt.dbpedia.org/resource/Urzy"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Nièvre"
"http://it.dbpedia.org/resource/Carlos_Ruiz"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Guatemala"	"http://pt.dbpedia.org/resource/Carlos_Ruiz"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Guatemala"
"http://it.dbpedia.org/resource/Massimiliano_d'Asburgo-Este"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Modena"	"http://pt.dbpedia.org/resource/Maximiliano_José_de_Áustria-Este"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Módena"
"http://it.dbpedia.org/resource/Massimiliano_d'Asburgo-Este"	"http://dbpedia.org/ontology/restingPlace"	"http://it.dbpedia.org/resource/Altmünster"	"http://pt.dbpedia.org/resource/Maximiliano_José_de_Áustria-Este"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Altmünster"
"http://it.dbpedia.org/resource/Massimiliano_d'Asburgo-Este"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Altmünster"	"http://pt.dbpedia.org/resource/Maximiliano_José_de_Áustria-Este"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Altmünster"
"http://it.dbpedia.org/resource/Video_Greatest_Hits_-_HIStory"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Michael_Jackson"	"http://pt.dbpedia.org/resource/Video_Greatest_Hits_-_HIStory"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Michael_Jackson"
"http://it.dbpedia.org/resource/Video_Greatest_Hits_-_HIStory"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Dangerous_-_The_Short_Films"	"http://pt.dbpedia.org/resource/Video_Greatest_Hits_-_HIStory"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Dangerous_-_The_Short_Films"
"http://it.dbpedia.org/resource/Video_Greatest_Hits_-_HIStory"	"http://dbpedia.org/ontology/subsequentWork"	"http://it.dbpedia.org/resource/HIStory_on_Film,_Volume_II"	"http://pt.dbpedia.org/resource/Video_Greatest_Hits_-_HIStory"	"http://dbpedia.org/ontology/subsequentWork"	"http://pt.dbpedia.org/resource/HIStory_on_Film,_Volume_II"
